,0.1,0.3,0.5,0.7,0.9,1.1,1.4,1.7,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0
0.01,18.838187804390586,31.500586428518837,33.00189603122008,36.437933247078384,40.71366772907528,42.69914902121661,43.78538294045252,43.78494903594307,43.78490959007858,43.78383140311569,43.78460717178411,43.78426530762515,43.78487014421408,43.785264602859044,43.784633469027106,43.78564591288249,43.78425215900366,43.78369991690071,43.785001630429065,43.78454142867662,43.78629019533592,43.784778103863594,43.78392344346619,43.784580874541106,43.78504107629356
0.1,4.401395857658283,10.014069025003419,18.638907296958983,26.198759822020257,29.98427424868776,31.724099845372205,32.731665562182464,33.47232741119421,33.91605394090483,35.74939253368677,37.12417295170775,38.41034480945017,39.46894032629619,40.60607255935288,41.75915407028727,42.73917342505812,43.18968464346198,43.433368045694095,43.45280170826891,43.546590825417866,43.56607708247867,43.60614093218467,43.683809839376444,43.666230132432915,43.72627988681667
1.0,1.7142909737343135,3.097670590215322,5.380902416190687,8.049046987913787,12.251543648163926,15.799120620194179,20.247457056602187,24.040163779229385,26.87354707732441,30.077931879621747,31.461416685074738,32.261286776694334,32.91585145213376,33.783213417905266,34.39120567599693,35.094656926167865,35.78957472098626,36.66891508094292,37.312066752921616,37.91440510376892,38.44296653938802,38.92720397193558,39.363304301177074,39.73326706428098,40.15724436450082
10.0,1.3634726035322458,2.892604689324371,5.129527070381941,7.480079838429738,11.43764397740541,14.667615997138862,18.639880294949876,22.53016293771761,25.22401306447032,28.812574289711467,30.63314557101834,31.65856711582358,32.31389441130991,32.88948846602922,33.68488802633932,34.2935903099919,35.082073695393774,35.71053835715863,36.37939558416695,36.83519254841322,37.45040339970758,37.99904278035491,38.39105578171184,38.87499079596495,39.29614114256261
100.0,1.3700206170385096,2.8790747578023916,5.05025403136735,7.341033166082868,11.384983748303826,14.746284199564519,18.844446548223882,22.484760747683207,25.304416884933783,28.899105367793243,30.640140637655556,31.585197807861825,32.34797563823408,33.00269809713149,33.7962962962963,34.29314325686095,35.04119463115487,35.623428739730926,36.45713023446622,36.9475212218751,37.517408774864045,37.9198880789338,38.424571617911575,38.82805021721523,39.25656379185206
1000.0,1.4096768594780522,2.8595490548770863,5.036881883303354,7.452822746063303,11.332099992636772,14.714135820000632,18.80390934814394,22.4181629797932,25.331266370033767,28.93170080048808,30.532532319311645,31.717407197029463,32.386685179925735,32.96343631333691,33.71715474349669,34.33173446095911,35.034554577298124,35.68220307782932,36.411188950950375,36.888391870996244,37.517829530751996,38.05965792546309,38.483280212902486,38.90118284999001,39.29027685737427
10000.0,1.42321993962153,2.9124591077871393,5.036671505359378,7.294263519412626,11.285790547718978,14.694255104294868,18.74485888899408,22.305084834905905,25.31013653528564,28.86544489675702,30.7909421776221,31.546448820305677,32.47934351562582,32.9296838019502,33.79634889078229,34.37240314725405,35.02800656379186,35.742791925694505,36.35069214343569,36.92025098088717,37.56246910073948,37.97381057569924,38.422362649499824,38.84104105525577,39.25058116907023
100000.0,1.3698628335805274,2.9257392155006463,5.0105583430633125,7.360098667255724,11.351717735912567,14.699751228081249,18.84511712792031,22.30638654843426,25.330950803117798,28.919630365952436,30.57985420808482,31.59938517045873,32.300522263245924,32.97609843583999,33.630965529573885,34.36588143099078,35.0809560625664,35.80896893769657,36.33108754878138,36.90836462705251,37.45650436008289,37.900362376008495,38.435603311348835,38.83879264097952,39.2580232888384
1000000.0,1.403220886322278,2.8729212029410838,5.063520990459359,7.294066290090147,11.364419304280139,14.706351836073505,19.06184585608045,22.406000504907066,25.245064007489454,28.80640758622866,30.645018776231502,31.579188887837,32.31360514163695,33.00956167755373,33.66481008131108,34.33933436418526,34.99370181030221,35.67606267158951,36.35877854565727,36.85428434682908,37.477739383803,37.90709447021574,38.41739247057338,38.961087969537274,39.31147243522989
10000000.0,1.376805305731747,2.8066127047240363,5.076669611957882,7.300666898082406,11.364669128088611,14.773422954337468,18.751459496986335,22.346371506411266,25.298171289721985,28.832862612683687,30.599813815519575,31.74421723626495,32.42664384065975,33.02841680078261,33.644745284904324,34.29998054004019,35.040773875266915,35.74272618258701,36.25854660397404,36.98112909842531,37.483564223126855,37.940728644008956,38.40337604005596,38.967570239936045,39.244611694909906
