,0.1,0.3,0.5,0.7,0.9,1.1,1.4,1.7,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0
0.01,43.71865368634753,26.290484605593946,20.160663006090438,18.513324813026603,17.301889719881764,16.978157509966657,16.54814499247899,16.36270998348533,16.34275037605057,16.17748535243565,16.315743107492615,16.58744622213807,17.195780344388695,18.049927945554188,18.778361576572316,19.876455552399882,20.91539388010561,22.10007152850095,23.338842605741213,24.411507147590648,25.132906266107064,25.655866388967787,26.244950929344565,26.906826238337175,27.36353045746684
0.1,16.422378427845622,8.922128604037152,7.367027990785447,6.526107902847466,5.897774727297589,5.619733977089842,5.155995245458467,4.759196145876066,4.401764019060242,4.269252211598135,3.8980271808303613,4.051221769909643,3.9911325696613957,4.117188403967727,3.925415759411783,4.176462389683065,4.2165393880105615,4.428232194136767,4.9181103853072035,5.083598935487602,5.460740845929712,5.665859341306658,5.970618090399402,6.049772791820506,6.400801539966549
1.0,6.221691017913682,3.845445843457771,2.7734387326832652,2.1381762336036685,1.773656999800141,1.634544584345777,1.4298599934782836,1.3700732115245038,1.3103653212997146,1.2177464314641253,1.2642925515688934,1.1781953779965708,1.297427077745169,1.2972298484226914,1.4495434798615714,1.5553241398171815,1.5422807072906475,1.6549512449114832,1.826948362733651,1.8797795239147128,1.939526860003997,2.0190891686915546,2.1578597199869565,2.2568951371138253,2.343334174845109
10.0,3.1370507116033957,1.6086286513721901,1.462836736196577,1.290800172509914,1.111965771508515,1.1980234992163419,1.0657615155627085,0.9732215174561099,0.9598230721491159,0.8738047903057844,0.9730900312411246,0.9597573290416233,1.0524945564706996,1.0921245016672452,1.2774937675534097,1.34359188782648,1.370152103253495,1.495826627536369,1.6022384213239083,1.7146328378932754,1.747215121966613,1.8202425657694046,1.9460617248887622,2.1248961258901615,2.084884870670159
100.0,1.720799541376082,1.363682981476222,1.2377717820063743,1.0988040013884943,1.0523893674987113,1.0127725709236641,1.045828205370949,0.9599677069855994,0.8802739120830572,0.9067026412950867,0.8208421429097374,0.9597836262846202,1.0789232856827289,1.1716342158688082,1.1914491884670813,1.2246231605078521,1.370204697739489,1.4362239262835683,1.5557185984621371,1.6346366246962671,1.7871474854576246,1.8600434430454311,1.9592234950087832,2.104975964319901,2.0850952486141354
1000.0,1.4496486688335595,1.4627446958460872,1.3238032124712045,1.131807041349785,1.1449951087128025,0.9597704776631216,0.9331839649931102,0.9797432337193769,0.9398634647143591,0.9135530730958166,0.8339907644082594,1.0592135020564446,1.0459333943429372,1.191212513280108,1.2377191875203803,1.270985199911641,1.3304827121924538,1.5420966265896683,1.5755072738174132,1.7341322435755835,1.8073832139438502,1.9392112930880323,1.9457198607298007,1.9790384676070563,2.137979004281191
10000.0,1.5025718703651108,1.4627972903320816,1.2112641610653538,1.0986856637950078,1.0589768268694708,1.0523893674987115,1.012562192979688,0.9267016945943386,0.979598598882893,0.8805763303775231,0.8869665604258048,0.9796906392333827,0.9860414234171688,1.2044531751291194,1.2775332134179052,1.3568456982969903,1.4363554124985536,1.462863033439574,1.5753626389809292,1.654767164210504,1.76743770183134,1.899804874456962,1.9460880221317598,2.025334763903352,2.0978625600892005
100000.0,1.5622271661039058,1.3966334269515186,1.324171373873163,1.2045057696151136,1.0988565958744885,1.0192811385654328,0.9663053425478874,0.9730900312411246,0.9399555050648489,0.9531961669138607,0.8671647364490307,0.9994661659671598,1.025986935529679,1.1517666487845415,1.2707222274816707,1.2707879705891636,1.3768973460822367,1.5088832086844015,1.5224788833138734,1.595203908822199,1.747543837504076,1.8928492536842438,1.8533770919456807,2.019102317313053,2.124567410352699
1000000.0,1.654793461453501,1.3967649131665034,1.250986146612389,1.0853924074600019,1.0394511239441655,1.0723884207979633,1.0192548413224358,1.012693679194673,0.9199958976300925,0.9068735733745674,0.9134215868808313,1.0127199764376702,1.1652045399560307,1.1915543774390693,1.2444644303491221,1.3304432663279582,1.3235796859057296,1.4825465198228616,1.5622271661039056,1.674266569892812,1.7341322435755835,1.8863012401779797,1.9127036721470119,2.0054803454405836,2.1047129918899303
10000000.0,1.5552715453311872,1.3702046977394888,1.1186321226082656,1.2245705660218582,1.0390961111637054,1.045828205370949,0.9993609769951718,0.9464509240851189,0.8274821967664909,0.9069261678605616,0.8736733040907991,0.9133032492873447,1.0324955031714473,1.1780638917815858,1.23745621509041,1.2971772539366975,1.3898355896367824,1.4760511008025916,1.562108828510419,1.641395016146507,1.7276368245553138,1.8270404030841405,1.9194357663542554,2.018707858668097,2.1513643009666863
